order_id,order_date,customer_id,customer_name,segment,region,country,category,sub_category,sales,quantity,discount,profit
ORD-2024-10192,2024-02-01,CUST-1142,Charlotte Thomas 95,Consumer,Latin America,Chile,Furniture,Chairs,4363.63,7,0.2,496.35
ORD-2024-10193,2024-08-01,CUST-1104,Liam Smith 39,Corporate,Europe,Italy,Furniture,Desks,2404.53,5,0.3,189.65
ORD-2024-10194,2024-08-25,CUST-1014,Benjamin Anderson 53,Corporate,Europe,Spain,Technology,Accessories,626.86,2,0.15,226.79
ORD-2024-10195,2024-02-17,CUST-1137,Olivia Brown 7,Corporate,Latin America,Chile,Office Supplies,Appliances,37.03,2,0.05,16.34
ORD-2024-10196,2024-10-27,CUST-1143,Olivia Brown 62,Consumer,Asia Pacific,Singapore,Technology,Laptops,1975.08,2,0.3,789.82
ORD-2024-10197,2024-09-02,CUST-1062,Charlotte Thomas 91,Consumer,Latin America,Brazil,Office Supplies,Storage,1166.91,7,0.15,420.2
ORD-2024-10198,2024-07-02,CUST-1078,Noah Davis 47,Home Office,Latin America,Mexico,Technology,Printers,6620.61,6,0.05,1606.66
ORD-2024-10199,2024-07-30,CUST-1011,Charlotte Thomas 29,Home Office,Europe,Germany,Furniture,Furnishings,4731.74,7,0.1,380.82
ORD-2024-10200,2024-06-17,CUST-1058,James Taylor 73,Consumer,Latin America,Chile,Office Supplies,Storage,401.86,8,0.3,157.73
ORD-2024-10201,2024-09-08,CUST-1117,Liam Smith 94,Corporate,Europe,United Kingdom,Office Supplies,Appliances,101.76,1,0.2,21.38
ORD-2024-10202,2025-03-09,CUST-1019,Alex Rivera 98,Consumer,Latin America,Brazil,Office Supplies,Binders,78.93,3,0.0,20.97
ORD-2024-10203,2024-08-21,CUST-1095,Alex Rivera 80,Home Office,Latin America,Chile,Furniture,Chairs,384.72,7,0.0,20.52
ORD-2024-10204,2025-01-04,CUST-1070,Benjamin Anderson 37,Consumer,Latin America,Brazil,Technology,Smartphones,3133.59,4,0.05,955.57
ORD-2024-10205,2024-05-09,CUST-1090,Noah Davis 51,Consumer,Asia Pacific,India,Furniture,Furnishings,836.68,4,0.1,156.3
ORD-2024-10206,2025-03-10,CUST-1020,Alex Rivera 12,Corporate,Latin America,Mexico,Office Supplies,Art,16.43,1,0.3,4.13
ORD-2024-10207,2024-09-12,CUST-1111,Sophia Wilson 73,Consumer,North America,United States,Technology,Monitors,755.21,1,0.0,242.5
ORD-2024-10208,2024-05-23,CUST-1139,Charlotte Thomas 85,Consumer,Europe,France,Technology,Laptops,6395.13,7,0.0,1437.75
ORD-2024-10209,2024-10-15,CUST-1061,Charlotte Thomas 50,Home Office,Asia Pacific,India,Office Supplies,Binders,319.55,2,0.2,135.37
ORD-2024-10210,2024-06-26,CUST-1013,Emma Watson 56,Consumer,North America,Canada,Office Supplies,Appliances,1506.77,7,0.1,314.75
ORD-2024-10211,2024-05-19,CUST-1115,Mia Martinez 30,Corporate,Latin America,Mexico,Technology,Monitors,1629.04,2,0.2,364.65
ORD-2024-10212,2024-05-06,CUST-1018,Emma Watson 35,Consumer,Latin America,Chile,Office Supplies,Binders,1012.61,6,0.1,234.89
ORD-2024-10213,2024-01-03,CUST-1078,Mia Martinez 47,Corporate,North America,United States,Technology,Laptops,4843.93,7,0.0,758.39
ORD-2024-10214,2024-06-30,CUST-1141,Emma Watson 77,Home Office,Asia Pacific,India,Technology,Accessories,934.65,2,0.3,350.76
ORD-2024-10215,2025-04-08,CUST-1062,Charlotte Thomas 67,Consumer,Latin America,Brazil,Technology,Accessories,3857.84,8,0.05,639.69
ORD-2024-10216,2024-08-10,CUST-1070,James Taylor 39,Corporate,North America,Canada,Furniture,Desks,3780.29,8,0.2,655.25
ORD-2024-10217,2024-08-22,CUST-1027,Liam Smith 39,Consumer,Latin America,Mexico,Office Supplies,Art,1035.2,6,0.15,311.0
ORD-2024-10218,2025-02-21,CUST-1034,Noah Davis 42,Home Office,Europe,Spain,Furniture,Desks,4176.52,6,0.1,822.67
ORD-2024-10219,2024-11-20,CUST-1125,Charlotte Thomas 32,Corporate,Latin America,Mexico,Furniture,Bookcases,433.34,4,0.2,108.1
ORD-2024-10220,2024-04-02,CUST-1140,Alex Rivera 94,Corporate,Europe,Spain,Furniture,Chairs,3254.68,7,0.3,487.75
ORD-2024-10221,2024-11-20,CUST-1077,Olivia Brown 33,Home Office,Europe,Spain,Furniture,Chairs,2475.52,8,0.2,322.22
ORD-2024-10222,2024-09-16,CUST-1107,Benjamin Anderson 5,Corporate,North America,United States,Technology,Accessories,252.96,1,0.2,100.15
ORD-2024-10223,2024-12-12,CUST-1102,Sophia Wilson 56,Consumer,North America,United States,Furniture,Desks,1472.23,4,0.15,183.77
ORD-2024-10224,2024-08-25,CUST-1128,Liam Smith 45,Consumer,Latin America,Brazil,Furniture,Tables,1480.82,2,0.0,320.25
ORD-2024-10225,2025-01-08,CUST-1036,Sophia Wilson 40,Corporate,Latin America,Brazil,Office Supplies,Art,159.1,2,0.15,66.28
ORD-2024-10226,2024-08-19,CUST-1081,Emma Watson 39,Consumer,North America,United States,Furniture,Chairs,1171.49,3,0.3,115.72
ORD-2024-10227,2024-03-30,CUST-1141,Liam Smith 43,Home Office,Latin America,Mexico,Technology,Printers,2045.95,3,0.3,643.1
ORD-2024-10228,2024-07-21,CUST-1007,Charlotte Thomas 26,Corporate,Latin America,Mexico,Technology,Laptops,595.54,2,0.2,104.48
ORD-2024-10229,2025-03-22,CUST-1137,Liam Smith 47,Corporate,Europe,Spain,Technology,Accessories,5368.48,8,0.35,-268.42
ORD-2024-10230,2024-06-09,CUST-1099,Charlotte Thomas 51,Home Office,North America,Canada,Furniture,Tables,2052.08,5,0.2,344.82
ORD-2024-10231,2024-12-10,CUST-1034,Sophia Wilson 16,Consumer,Asia Pacific,Japan,Technology,Accessories,6334.85,7,0.15,1894.79
ORD-2024-10232,2024-10-21,CUST-1098,James Taylor 24,Corporate,Europe,Italy,Technology,Printers,1323.4,3,0.1,477.08
ORD-2024-10233,2024-11-13,CUST-1013,Sophia Wilson 2,Corporate,Europe,United Kingdom,Furniture,Furnishings,2917.74,8,0.15,545.44
ORD-2024-10234,2024-07-31,CUST-1113,Mia Martinez 22,Consumer,North America,United States,Furniture,Chairs,1216.66,5,0.05,250.81
ORD-2024-10235,2024-10-16,CUST-1126,Benjamin Anderson 66,Consumer,North America,Canada,Office Supplies,Storage,98.06,1,0.3,32.6
ORD-2024-10236,2024-04-21,CUST-1108,Emma Watson 95,Home Office,Europe,France,Technology,Printers,770.44,2,0.15,282.23
ORD-2024-10237,2024-03-01,CUST-1060,Olivia Brown 95,Home Office,Asia Pacific,India,Technology,Monitors,1055.3,4,0.05,370.79
ORD-2024-10238,2024-10-18,CUST-1089,Benjamin Anderson 36,Home Office,Europe,France,Office Supplies,Storage,317.76,5,0.2,157.5
ORD-2024-10239,2024-12-13,CUST-1024,Liam Smith 97,Corporate,North America,Canada,Office Supplies,Binders,508.27,3,0.05,123.95
ORD-2024-10240,2024-06-13,CUST-1063,James Taylor 63,Consumer,Asia Pacific,India,Furniture,Tables,181.29,2,0.15,27.76
ORD-2024-10241,2024-05-22,CUST-1094,Mia Martinez 63,Corporate,North America,United States,Office Supplies,Art,974.16,6,0.0,427.37
ORD-2024-10242,2024-07-22,CUST-1055,James Taylor 28,Corporate,Asia Pacific,Singapore,Furniture,Bookcases,1105.15,3,0.2,243.67
ORD-2024-10243,2025-02-07,CUST-1087,Alex Rivera 6,Consumer,Latin America,Brazil,Technology,Laptops,600.64,1,0.15,120.48
ORD-2024-10244,2024-12-18,CUST-1033,Noah Davis 21,Corporate,North America,Canada,Furniture,Chairs,986.64,3,0.0,127.54
ORD-2024-10245,2024-06-05,CUST-1059,James Taylor 84,Consumer,North America,United States,Technology,Printers,610.14,4,0.2,195.24
ORD-2024-10246,2024-01-05,CUST-1002,Sophia Wilson 16,Corporate,Europe,Spain,Technology,Laptops,1247.92,2,0.0,284.95
ORD-2024-10247,2025-03-27,CUST-1076,Liam Smith 49,Consumer,Europe,Germany,Office Supplies,Appliances,23.46,3,0.35,-1.17
ORD-2024-10248,2024-04-19,CUST-1038,James Taylor 79,Home Office,Latin America,Brazil,Technology,Smartphones,446.11,2,0.2,148.33
ORD-2024-10249,2024-06-28,CUST-1109,Sophia Wilson 18,Consumer,Asia Pacific,Japan,Technology,Monitors,3266.97,5,0.3,511.95
ORD-2024-10250,2025-03-09,CUST-1077,Olivia Brown 67,Home Office,Europe,Spain,Furniture,Chairs,1658.41,4,0.35,-82.92
ORD-2024-10251,2024-05-03,CUST-1127,Charlotte Thomas 10,Home Office,North America,Canada,Furniture,Desks,2142.82,7,0.1,341.29
ORD-2024-10252,2024-03-29,CUST-1120,Emma Watson 3,Home Office,North America,United States,Furniture,Desks,67.89,1,0.15,10.27
ORD-2024-10253,2024-11-17,CUST-1128,James Taylor 55,Home Office,Latin America,Brazil,Office Supplies,Appliances,375.41,3,0.1,84.5
ORD-2024-10254,2024-02-10,CUST-1130,Olivia Brown 20,Home Office,Asia Pacific,India,Office Supplies,Paper,413.76,7,0.3,201.1
ORD-2024-10255,2024-05-02,CUST-1014,Olivia Brown 12,Corporate,North America,Canada,Office Supplies,Appliances,69.63,3,0.0,14.19
ORD-2024-10256,2024-03-11,CUST-1002,Liam Smith 64,Corporate,Asia Pacific,Australia,Furniture,Desks,2143.15,5,0.3,487.1
ORD-2024-10257,2025-01-29,CUST-1007,Sophia Wilson 55,Corporate,North America,Canada,Office Supplies,Appliances,1092.15,8,0.15,385.79
ORD-2024-10258,2024-01-29,CUST-1127,Charlotte Thomas 22,Corporate,Europe,France,Technology,Monitors,1970.77,2,0.05,660.59
ORD-2024-10259,2024-01-02,CUST-1011,Alex Rivera 32,Consumer,Latin America,Mexico,Furniture,Desks,147.38,1,0.2,31.04
ORD-2024-10260,2024-12-31,CUST-1107,Olivia Brown 42,Consumer,Latin America,Chile,Furniture,Bookcases,4017.0,6,0.0,604.19
ORD-2024-10261,2025-04-06,CUST-1013,Liam Smith 29,Home Office,North America,Canada,Technology,Printers,5893.97,5,0.1,1011.38
ORD-2024-10262,2024-08-21,CUST-1002,Sophia Wilson 26,Corporate,Asia Pacific,Australia,Furniture,Bookcases,3752.65,8,0.05,737.37
ORD-2024-10263,2024-10-06,CUST-1062,Liam Smith 1,Corporate,North America,United States,Office Supplies,Storage,146.37,1,0.1,29.34
ORD-2024-10264,2024-12-02,CUST-1096,Noah Davis 14,Consumer,Europe,Spain,Furniture,Chairs,1636.78,3,0.3,173.44
ORD-2024-10265,2024-01-23,CUST-1059,Benjamin Anderson 53,Home Office,Asia Pacific,India,Office Supplies,Paper,313.7,3,0.3,139.91
ORD-2024-10266,2024-02-08,CUST-1145,Alex Rivera 56,Home Office,Europe,United Kingdom,Furniture,Bookcases,3372.13,7,0.3,729.66
ORD-2024-10267,2024-06-16,CUST-1081,Mia Martinez 35,Consumer,North America,United States,Technology,Monitors,446.01,2,0.05,117.03
ORD-2024-10268,2024-06-09,CUST-1104,Emma Watson 69,Corporate,Europe,Spain,Furniture,Tables,497.52,2,0.0,40.56
ORD-2024-10269,2024-12-17,CUST-1077,Charlotte Thomas 6,Consumer,Asia Pacific,Australia,Technology,Laptops,8148.73,7,0.2,1322.03
ORD-2024-10270,2024-06-02,CUST-1066,Liam Smith 4,Corporate,Latin America,Chile,Office Supplies,Appliances,559.68,8,0.0,246.91
ORD-2024-10271,2024-03-12,CUST-1031,Alex Rivera 8,Consumer,Europe,United Kingdom,Furniture,Bookcases,734.12,2,0.35,-36.71
ORD-2024-10272,2025-04-14,CUST-1019,Alex Rivera 9,Consumer,Latin America,Brazil,Technology,Accessories,2031.92,8,0.0,390.12
ORD-2024-10273,2024-10-20,CUST-1110,James Taylor 64,Consumer,Latin America,Chile,Furniture,Desks,851.74,3,0.1,90.26
ORD-2024-10274,2025-03-28,CUST-1038,Alex Rivera 79,Home Office,Europe,France,Furniture,Tables,3702.82,8,0.35,-185.14
ORD-2024-10275,2024-07-15,CUST-1035,James Taylor 26,Home Office,Europe,Italy,Technology,Printers,6070.63,6,0.15,1736.99
ORD-2024-10276,2024-09-05,CUST-1088,Charlotte Thomas 65,Corporate,Latin America,Mexico,Technology,Smartphones,2131.24,4,0.0,796.96
ORD-2024-10277,2025-02-02,CUST-1071,Alex Rivera 61,Home Office,Asia Pacific,Australia,Technology,Smartphones,1555.06,4,0.1,440.74
ORD-2024-10278,2025-02-09,CUST-1014,Olivia Brown 74,Corporate,Asia Pacific,Australia,Technology,Laptops,4422.62,6,0.2,694.58
ORD-2024-10279,2024-12-24,CUST-1090,Charlotte Thomas 73,Consumer,Europe,Spain,Office Supplies,Storage,52.13,1,0.0,11.3
ORD-2024-10280,2024-11-04,CUST-1056,Alex Rivera 68,Corporate,North America,Canada,Office Supplies,Binders,854.91,6,0.3,216.5
ORD-2024-10281,2025-02-14,CUST-1082,Alex Rivera 3,Consumer,Europe,Germany,Office Supplies,Storage,1010.23,6,0.3,487.51
ORD-2024-10282,2024-07-21,CUST-1025,Sophia Wilson 39,Corporate,Europe,United Kingdom,Office Supplies,Art,1120.22,8,0.3,330.67
ORD-2024-10283,2024-12-28,CUST-1143,Charlotte Thomas 46,Consumer,Europe,Spain,Furniture,Bookcases,101.86,1,0.3,24.42
ORD-2024-10284,2024-07-19,CUST-1145,Alex Rivera 24,Home Office,Asia Pacific,Australia,Office Supplies,Appliances,265.92,8,0.05,79.6
ORD-2024-10285,2024-02-09,CUST-1060,Sophia Wilson 41,Consumer,North America,Canada,Furniture,Chairs,696.95,4,0.3,44.3
ORD-2024-10286,2024-05-11,CUST-1027,Alex Rivera 7,Corporate,Latin America,Chile,Furniture,Desks,4851.19,8,0.15,583.34
ORD-2024-10287,2024-07-11,CUST-1025,Mia Martinez 74,Home Office,Europe,United Kingdom,Furniture,Chairs,584.46,1,0.1,31.57
ORD-2024-10288,2024-05-13,CUST-1026,Emma Watson 44,Consumer,Latin America,Brazil,Office Supplies,Paper,254.32,2,0.1,96.19
ORD-2024-10289,2024-11-10,CUST-1123,Alex Rivera 56,Home Office,Europe,Italy,Furniture,Desks,513.97,6,0.05,125.86
ORD-2024-10290,2024-07-28,CUST-1141,Benjamin Anderson 34,Home Office,Asia Pacific,Singapore,Technology,Smartphones,1143.65,8,0.05,187.13
ORD-2024-10291,2024-01-02,CUST-1109,Emma Watson 38,Home Office,Latin America,Brazil,Technology,Smartphones,1869.35,5,0.0,501.72
ORD-2024-10292,2024-02-29,CUST-1078,James Taylor 61,Corporate,Asia Pacific,Japan,Office Supplies,Appliances,525.35,6,0.15,163.29
ORD-2024-10293,2024-08-16,CUST-1011,Noah Davis 57,Corporate,Asia Pacific,Australia,Furniture,Furnishings,192.46,2,0.0,35.34
ORD-2024-10294,2025-02-17,CUST-1138,James Taylor 97,Home Office,Europe,Italy,Technology,Printers,6955.98,7,0.2,2238.2
ORD-2024-10295,2025-04-24,CUST-1121,Charlotte Thomas 31,Corporate,Asia Pacific,Japan,Furniture,Chairs,1279.74,3,0.0,306.95
ORD-2024-10296,2024-08-17,CUST-1044,Liam Smith 28,Consumer,Europe,Germany,Furniture,Chairs,5261.55,7,0.05,1312.51
ORD-2024-10297,2024-11-17,CUST-1037,Charlotte Thomas 34,Corporate,North America,United States,Furniture,Furnishings,1879.31,6,0.1,289.3
ORD-2024-10298,2025-04-14,CUST-1003,Charlotte Thomas 76,Home Office,Latin America,Brazil,Furniture,Desks,322.3,2,0.0,52.39
ORD-2024-10299,2024-02-21,CUST-1073,Benjamin Anderson 45,Corporate,Asia Pacific,India,Office Supplies,Art,1178.32,8,0.0,296.54
ORD-2024-10300,2024-07-25,CUST-1036,Charlotte Thomas 78,Home Office,Latin America,Brazil,Furniture,Bookcases,397.52,1,0.3,57.66
ORD-2024-10301,2024-05-17,CUST-1095,Alex Rivera 44,Corporate,Asia Pacific,Singapore,Furniture,Chairs,2961.61,4,0.05,326.06
ORD-2024-10302,2025-01-15,CUST-1113,Sophia Wilson 35,Home Office,Latin America,Chile,Office Supplies,Paper,187.34,4,0.15,79.11
ORD-2024-10303,2025-01-23,CUST-1132,Sophia Wilson 8,Home Office,Europe,Germany,Furniture,Furnishings,334.91,1,0.05,29.66
ORD-2024-10304,2025-03-02,CUST-1051,Alex Rivera 32,Consumer,Latin America,Brazil,Furniture,Desks,1635.07,8,0.2,211.56
ORD-2024-10305,2025-04-17,CUST-1031,Alex Rivera 31,Corporate,Latin America,Chile,Furniture,Desks,4930.5,8,0.2,790.2
ORD-2024-10306,2024-06-25,CUST-1041,Noah Davis 96,Home Office,North America,Canada,Technology,Printers,571.9,4,0.05,178.34
ORD-2024-10307,2024-12-12,CUST-1052,Noah Davis 84,Corporate,North America,United States,Furniture,Desks,508.75,1,0.05,51.12
ORD-2024-10308,2025-02-16,CUST-1078,Noah Davis 55,Corporate,Asia Pacific,India,Furniture,Desks,2240.11,7,0.2,157.84
ORD-2024-10309,2024-09-18,CUST-1095,Benjamin Anderson 83,Home Office,Asia Pacific,Singapore,Office Supplies,Paper,678.35,6,0.1,266.03
ORD-2024-10310,2025-03-17,CUST-1070,Noah Davis 84,Home Office,Asia Pacific,Australia,Technology,Monitors,933.58,1,0.2,234.35
ORD-2024-10311,2024-06-12,CUST-1035,Alex Rivera 84,Corporate,Asia Pacific,Singapore,Furniture,Tables,272.97,1,0.2,52.3
ORD-2024-10312,2024-10-19,CUST-1048,Sophia Wilson 93,Home Office,Europe,Italy,Office Supplies,Art,1092.34,6,0.2,316.84
ORD-2024-10313,2024-03-28,CUST-1142,Liam Smith 38,Consumer,Latin America,Brazil,Office Supplies,Storage,386.48,3,0.3,181.6
ORD-2024-10314,2024-12-01,CUST-1022,Olivia Brown 46,Consumer,Asia Pacific,India,Furniture,Bookcases,1043.03,5,0.15,229.72
ORD-2024-10315,2024-08-28,CUST-1013,Charlotte Thomas 75,Home Office,North America,Canada,Technology,Monitors,1400.78,7,0.2,314.6
ORD-2024-10316,2024-01-28,CUST-1038,Liam Smith 26,Corporate,Latin America,Chile,Furniture,Desks,861.87,3,0.0,127.14
ORD-2024-10317,2024-11-19,CUST-1045,Sophia Wilson 82,Consumer,North America,Canada,Furniture,Desks,1490.14,3,0.2,302.34
ORD-2024-10318,2024-09-07,CUST-1022,Liam Smith 79,Corporate,Latin America,Mexico,Furniture,Tables,269.99,1,0.2,24.27
ORD-2024-10319,2024-07-10,CUST-1003,Sophia Wilson 97,Home Office,Europe,Germany,Office Supplies,Paper,609.52,4,0.05,248.72
ORD-2024-10320,2024-06-25,CUST-1079,Liam Smith 14,Corporate,Asia Pacific,Australia,Technology,Smartphones,2139.66,5,0.15,710.28
ORD-2024-10321,2024-11-01,CUST-1134,Sophia Wilson 56,Home Office,Europe,France,Furniture,Bookcases,1562.1,3,0.15,84.08
ORD-2024-10322,2024-04-24,CUST-1033,Olivia Brown 94,Consumer,Europe,Germany,Furniture,Chairs,1325.56,5,0.2,231.48
ORD-2024-10323,2024-10-31,CUST-1012,Emma Watson 84,Consumer,North America,United States,Furniture,Tables,1424.56,5,0.15,271.2
ORD-2024-10324,2024-04-15,CUST-1002,Noah Davis 54,Home Office,North America,Canada,Office Supplies,Appliances,1247.19,7,0.0,440.85
ORD-2024-10325,2024-11-12,CUST-1030,Noah Davis 15,Consumer,Latin America,Brazil,Office Supplies,Binders,708.16,4,0.1,291.08
ORD-2024-10326,2024-05-31,CUST-1041,Alex Rivera 71,Corporate,Europe,Spain,Furniture,Desks,104.1,2,0.0,22.59
ORD-2024-10327,2024-12-08,CUST-1126,Liam Smith 12,Home Office,North America,United States,Furniture,Desks,1766.52,5,0.1,252.36
ORD-2024-10328,2024-02-21,CUST-1044,Alex Rivera 38,Corporate,Asia Pacific,India,Office Supplies,Paper,32.8,1,0.0,14.94
ORD-2024-10329,2024-12-05,CUST-1043,Sophia Wilson 46,Corporate,Asia Pacific,Japan,Furniture,Bookcases,1113.54,7,0.15,269.99
ORD-2024-10330,2024-05-19,CUST-1098,Mia Martinez 54,Home Office,Europe,Germany,Technology,Smartphones,4421.49,3,0.0,1123.09
ORD-2024-10331,2024-10-29,CUST-1123,Charlotte Thomas 87,Corporate,Europe,Italy,Furniture,Bookcases,1296.73,3,0.15,303.54
ORD-2024-10332,2024-02-27,CUST-1105,Mia Martinez 6,Consumer,Asia Pacific,Singapore,Technology,Monitors,3275.69,4,0.3,1206.39
ORD-2024-10333,2024-09-22,CUST-1133,Charlotte Thomas 13,Corporate,Europe,Spain,Furniture,Tables,161.49,1,0.0,28.85
ORD-2024-10334,2024-03-21,CUST-1129,Mia Martinez 64,Consumer,North America,Canada,Furniture,Desks,1490.85,5,0.0,225.69
ORD-2024-10335,2024-10-08,CUST-1096,James Taylor 31,Consumer,Latin America,Mexico,Office Supplies,Art,211.62,8,0.15,62.39
ORD-2024-10336,2024-09-11,CUST-1004,Emma Watson 52,Corporate,North America,United States,Technology,Monitors,5790.8,5,0.2,1682.71
ORD-2024-10337,2024-12-01,CUST-1116,Sophia Wilson 47,Consumer,Europe,Spain,Furniture,Furnishings,3503.14,8,0.3,635.59
ORD-2024-10338,2025-01-01,CUST-1115,Emma Watson 13,Home Office,Europe,Germany,Furniture,Bookcases,2689.64,5,0.2,415.27
ORD-2024-10339,2024-12-25,CUST-1027,Alex Rivera 22,Corporate,Europe,Spain,Technology,Accessories,3789.64,4,0.0,1449.74
ORD-2024-10340,2024-07-20,CUST-1055,Mia Martinez 25,Home Office,Asia Pacific,Japan,Furniture,Chairs,1266.45,2,0.15,179.17
ORD-2024-10341,2024-10-28,CUST-1129,Liam Smith 64,Consumer,North America,Canada,Office Supplies,Art,486.88,3,0.3,181.88
ORD-2024-10342,2025-01-09,CUST-1032,Emma Watson 50,Home Office,Asia Pacific,India,Furniture,Furnishings,2652.95,4,0.1,343.75
ORD-2024-10343,2024-06-24,CUST-1075,Mia Martinez 18,Consumer,Latin America,Chile,Office Supplies,Appliances,343.31,6,0.3,144.55
ORD-2024-10344,2024-10-10,CUST-1055,Olivia Brown 27,Home Office,Asia Pacific,Singapore,Office Supplies,Binders,589.25,3,0.2,213.75
ORD-2024-10345,2024-11-22,CUST-1082,Emma Watson 98,Corporate,Latin America,Chile,Office Supplies,Art,730.23,5,0.15,323.12
ORD-2024-10346,2024-09-24,CUST-1027,Alex Rivera 49,Consumer,North America,United States,Technology,Accessories,3092.2,3,0.1,992.12
ORD-2024-10347,2024-03-15,CUST-1015,Noah Davis 27,Home Office,North America,Canada,Furniture,Chairs,1433.82,4,0.3,257.26
ORD-2024-10348,2024-07-18,CUST-1060,Benjamin Anderson 90,Corporate,North America,Canada,Furniture,Tables,3684.14,6,0.2,223.85
ORD-2024-10349,2025-01-15,CUST-1064,Olivia Brown 80,Corporate,Europe,France,Office Supplies,Appliances,524.24,4,0.3,256.5
ORD-2024-10350,2024-05-30,CUST-1114,Liam Smith 88,Consumer,Europe,United Kingdom,Office Supplies,Appliances,32.84,1,0.15,9.32
ORD-2024-10351,2024-05-15,CUST-1033,Liam Smith 75,Corporate,North America,Canada,Furniture,Desks,383.81,6,0.2,23.09
ORD-2024-10352,2025-04-22,CUST-1077,Mia Martinez 74,Home Office,Asia Pacific,Japan,Office Supplies,Storage,326.62,3,0.2,72.0
ORD-2024-10353,2024-09-15,CUST-1040,James Taylor 70,Home Office,Latin America,Brazil,Furniture,Desks,3847.77,6,0.1,470.04
ORD-2024-10354,2024-04-21,CUST-1135,Mia Martinez 72,Home Office,North America,United States,Office Supplies,Storage,467.84,4,0.0,189.37
ORD-2024-10355,2024-06-13,CUST-1097,Emma Watson 50,Corporate,Asia Pacific,Japan,Office Supplies,Storage,907.32,8,0.15,193.4
ORD-2024-10356,2025-04-04,CUST-1049,Sophia Wilson 66,Consumer,North America,United States,Office Supplies,Appliances,22.34,2,0.05,8.96
ORD-2024-10357,2025-01-31,CUST-1054,James Taylor 14,Consumer,Latin America,Chile,Technology,Laptops,682.38,6,0.0,117.29
ORD-2024-10358,2024-01-28,CUST-1045,Noah Davis 72,Consumer,Europe,France,Furniture,Tables,2310.62,7,0.15,261.75
ORD-2024-10359,2024-07-18,CUST-1030,Benjamin Anderson 1,Home Office,North America,United States,Office Supplies,Paper,172.53,2,0.1,75.23
ORD-2024-10360,2024-06-03,CUST-1022,Noah Davis 98,Corporate,Latin America,Mexico,Office Supplies,Paper,470.29,4,0.05,199.42
ORD-2024-10361,2025-02-11,CUST-1139,Noah Davis 82,Consumer,Asia Pacific,Singapore,Technology,Monitors,3966.51,3,0.0,636.4
ORD-2024-10362,2024-10-20,CUST-1100,Benjamin Anderson 71,Consumer,Asia Pacific,Australia,Office Supplies,Storage,173.34,3,0.05,44.24
